Timestep,formula,C_cout,H_count,C/H,H/C
455.6094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
455.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
456.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
456.2094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
456.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
456.6094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
456.8094, 'C60H32', 60, 32, 1.875, 0.5333333333333333
457.0094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
457.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
457.4094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
457.6094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
457.8094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
458.0094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
458.2094, 'C63H32', 63, 32, 1.96875, 0.5079365079365079
458.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
458.6094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
458.8094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
459.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
459.2094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
459.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
459.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
459.8094, 'C40H21', 40, 21, 1.9047619047619047, 0.525
460.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
460.2094, 'C63H33', 63, 33, 1.9090909090909092, 0.5238095238095238
460.4094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
460.6094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
460.8094, 'C63H34', 63, 34, 1.8529411764705883, 0.5396825396825397
461.0094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
461.2094, 'C63H34', 63, 34, 1.8529411764705883, 0.5396825396825397
461.4094, 'C63H33', 63, 33, 1.9090909090909092, 0.5238095238095238
461.6094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
461.8094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
462.0094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
462.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
462.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
462.6094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
462.8094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
463.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
463.2094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
463.4094, 'C64H32', 64, 32, 2.0, 0.5
463.6094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
463.8094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
464.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
464.2094, 'C63H33', 63, 33, 1.9090909090909092, 0.5238095238095238
464.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
464.6094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
464.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
465.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
465.2094, 'C63H35', 63, 35, 1.8, 0.5555555555555556
465.4094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
465.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
465.8094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
466.0094, 'C62H34', 62, 34, 1.8235294117647058, 0.5483870967741935
466.2094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
466.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
466.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
466.8094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
467.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
467.2094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
467.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
467.6094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
467.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
468.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
468.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
468.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
468.6094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
468.8094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
469.0094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
469.2094, 'C63H33', 63, 33, 1.9090909090909092, 0.5238095238095238
469.4094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
469.6094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
469.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
470.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
470.2094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
470.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
470.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
470.8094, 'C60H32', 60, 32, 1.875, 0.5333333333333333
471.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
471.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
471.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
471.6094, 'C60H32', 60, 32, 1.875, 0.5333333333333333
471.8094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
472.0094, 'C60H32', 60, 32, 1.875, 0.5333333333333333
472.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
472.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
472.6094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
472.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
473.0094, 'C60H32', 60, 32, 1.875, 0.5333333333333333
473.2094, 'C64H31', 64, 31, 2.064516129032258, 0.484375
473.4094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
473.6094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
473.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
474.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
474.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
474.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
474.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
474.8094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
475.0094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
475.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
475.4094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
475.6094, 'C64H32', 64, 32, 2.0, 0.5
475.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
476.0094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
476.2094, 'C63H31', 63, 31, 2.032258064516129, 0.49206349206349204
476.4094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
476.6094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
476.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
477.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
477.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
477.4094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
477.6094, 'C63H36', 63, 36, 1.75, 0.5714285714285714
477.8094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
478.0094, 'C64H31', 64, 31, 2.064516129032258, 0.484375
478.2094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
478.4094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
478.6094, 'C82H45', 82, 45, 1.8222222222222222, 0.5487804878048781
478.8094, 'C60H31', 60, 31, 1.935483870967742, 0.5166666666666667
479.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
479.2094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
479.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
479.6094, 'C60H32', 60, 32, 1.875, 0.5333333333333333
479.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
480.0094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
480.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
480.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
480.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
480.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
481.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
481.2094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
481.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
481.6094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
481.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
482.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
482.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
482.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
482.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
482.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
483.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
483.2094, 'C64H31', 64, 31, 2.064516129032258, 0.484375
483.4094, 'C60H32', 60, 32, 1.875, 0.5333333333333333
483.6094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
483.8094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
484.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
484.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
484.4094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
484.6094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
484.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
485.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
485.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
485.4094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
485.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
485.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
486.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
486.2094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
486.4094, 'C59H32', 59, 32, 1.84375, 0.5423728813559322
486.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
486.8094, 'C60H31', 60, 31, 1.935483870967742, 0.5166666666666667
487.0094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
487.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
487.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
487.6094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
487.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
488.0094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
488.2094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
488.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
488.6094, 'C63H33', 63, 33, 1.9090909090909092, 0.5238095238095238
488.8094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
489.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
489.2094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
489.4094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
489.6094, 'C63H36', 63, 36, 1.75, 0.5714285714285714
489.8094, 'C64H32', 64, 32, 2.0, 0.5
490.0094, 'C63H32', 63, 32, 1.96875, 0.5079365079365079
490.2094, 'C63H35', 63, 35, 1.8, 0.5555555555555556
490.4094, 'C63H33', 63, 33, 1.9090909090909092, 0.5238095238095238
490.6094, 'C64H32', 64, 32, 2.0, 0.5
490.8094, 'C60H32', 60, 32, 1.875, 0.5333333333333333
491.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
491.2094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
491.4094, 'C63H34', 63, 34, 1.8529411764705883, 0.5396825396825397
491.6094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
491.8094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
492.0094, 'C61H32', 61, 32, 1.90625, 0.5245901639344263
492.2094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
492.4094, 'C63H34', 63, 34, 1.8529411764705883, 0.5396825396825397
492.6094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
492.8094, 'C60H32', 60, 32, 1.875, 0.5333333333333333
493.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
493.2094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
493.4094, 'C63H33', 63, 33, 1.9090909090909092, 0.5238095238095238
493.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
493.8094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
494.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
494.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
494.4094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
494.6094, 'C63H32', 63, 32, 1.96875, 0.5079365079365079
494.8094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
495.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
495.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
495.4094, 'C63H32', 63, 32, 1.96875, 0.5079365079365079
495.6094, 'C63H35', 63, 35, 1.8, 0.5555555555555556
495.8094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
496.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
496.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
496.4094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
496.6094, 'C63H33', 63, 33, 1.9090909090909092, 0.5238095238095238
496.8094, 'C60H30', 60, 30, 2.0, 0.5
497.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
497.2094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
497.4094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
497.6094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
497.8094, 'C64H31', 64, 31, 2.064516129032258, 0.484375
498.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
498.2094, 'C63H35', 63, 35, 1.8, 0.5555555555555556
498.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
498.6094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
498.8094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
499.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
499.2094, 'C63H36', 63, 36, 1.75, 0.5714285714285714
499.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
499.6094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
499.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
500.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
500.2094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
500.4094, 'C63H34', 63, 34, 1.8529411764705883, 0.5396825396825397
500.6094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
500.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
501.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
501.2094, 'C63H34', 63, 34, 1.8529411764705883, 0.5396825396825397
501.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
501.6094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
501.8094, 'C63H35', 63, 35, 1.8, 0.5555555555555556
502.0094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
502.2094, 'C64H32', 64, 32, 2.0, 0.5
502.4094, 'C64H32', 64, 32, 2.0, 0.5
502.6094, 'C60H32', 60, 32, 1.875, 0.5333333333333333
502.8094, 'C60H30', 60, 30, 2.0, 0.5
503.0094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
503.2094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
503.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
503.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
503.8094, 'C60H31', 60, 31, 1.935483870967742, 0.5166666666666667
504.0094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
504.2094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
504.4094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
504.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
504.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
505.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
505.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
505.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
505.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
505.8094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
506.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
506.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
506.4094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
506.6094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
506.8094, 'C64H32', 64, 32, 2.0, 0.5
507.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
507.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
507.4094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
507.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
507.8094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
508.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
508.2094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
508.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
508.6094, 'C62H33', 62, 33, 1.878787878787879, 0.532258064516129
508.8094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
509.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
509.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
509.4094, 'C64H30', 64, 30, 2.1333333333333333, 0.46875
509.6094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
509.8094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
510.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
510.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
510.4094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
510.6094, 'C60H31', 60, 31, 1.935483870967742, 0.5166666666666667
510.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
511.0094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
511.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
511.4094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
511.6094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
511.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
512.0094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
512.2094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
512.4094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
512.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
512.8094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
513.0094, 'C58H32', 58, 32, 1.8125, 0.5517241379310345
513.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
513.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
513.6094, 'C63H34', 63, 34, 1.8529411764705883, 0.5396825396825397
513.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
514.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
514.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
514.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
514.6094, 'C62H34', 62, 34, 1.8235294117647058, 0.5483870967741935
514.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
515.0094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
515.2094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
515.4094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
515.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
515.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
516.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
516.2094, 'C63H36', 63, 36, 1.75, 0.5714285714285714
516.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
516.6094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
516.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
517.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
517.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
517.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
517.6094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
517.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
518.0094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
518.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
518.4094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
518.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
518.8094, 'C67H38', 67, 38, 1.763157894736842, 0.5671641791044776
519.0094, 'C60H32', 60, 32, 1.875, 0.5333333333333333
519.2094, 'C60H32', 60, 32, 1.875, 0.5333333333333333
519.4094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
519.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
519.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
520.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
520.2094, 'C63H34', 63, 34, 1.8529411764705883, 0.5396825396825397
520.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
520.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
520.8094, 'C64H32', 64, 32, 2.0, 0.5
521.0094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
521.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
521.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
521.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
521.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
522.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
522.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
522.4094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
522.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
522.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
523.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
523.2094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
523.4094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
523.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
523.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
524.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
524.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
524.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
524.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
524.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
525.0094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
525.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
525.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
525.6094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
525.8094, 'C59H32', 59, 32, 1.84375, 0.5423728813559322
526.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
526.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
526.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
526.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
526.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
527.0094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
527.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
527.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
527.6094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
527.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
528.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
528.2094, 'C63H34', 63, 34, 1.8529411764705883, 0.5396825396825397
528.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
528.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
528.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
529.0094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
529.2094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
529.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
529.6094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
529.8094, 'C64H31', 64, 31, 2.064516129032258, 0.484375
530.0094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
